customer_id,name,email,plan_type,monthly_charge,signup_date,last_login_date,support_tickets,tenure_days,churned,login_data_missing
2906,Joseph Murray,bwilson@example.net,Basic,9.99,2026-02-23,2026-05-19,4,143,1,False
2524,Jonathan Ford,isolis@example.net,Pro,39.99,2025-12-04,2026-01-29,2,224,1,False
2111,Brian Smith,stevenhernandez@example.com,Pro,39.99,2025-09-24,2026-04-07,0,295,0,False
1296,James Li,darlenebyrd@example.org,Basic,9.99,2025-07-21,2025-07-24,1,360,1,False
2457,Tracy Welch,kristi19@example.org,Premium,19.99,2024-08-23,2024-11-26,1,692,0,False
1461,Kimberly Scott,fletcherkristine@example.net,Premium,19.99,2025-07-15,2026-01-21,1,366,0,False
2216,Frank Cunningham,rsavage@example.net,Pro,39.99,2024-12-08,2025-11-02,1,585,1,False
1377,Lauren Blackburn,kennedyjames@example.org,Premium,19.99,2026-03-14,2026-04-30,1,124,0,False
1798,Mark Gomez,shermanshelly@example.com,Premium,19.99,2025-02-08,2026-02-28,1,523,1,False
2249,Matthew Lopez,tannermorris@example.net,Basic,9.99,2025-04-05,2026-01-04,1,467,1,False
1105,Perry Saunders,courtneyberger@example.net,Pro,39.99,2024-08-11,2026-02-17,0,704,1,False
1126,Shane Pugh,uparrish@example.org,Basic,9.99,2026-05-23,2026-06-24,3,54,0,False
2225,Lauren Torres,jvilla@example.net,Basic,9.99,2025-10-07,2025-12-03,0,282,1,False
2903,David Bradley,hernandezdaniel@example.net,Pro,39.99,2025-10-19,2026-03-02,1,270,0,False
2170,Damon Hudson,bjones@example.com,Premium,19.99,2024-10-23,2025-05-17,3,631,1,False
2879,Bailey Hernandez,sylviayates@example.com,Basic,9.99,2026-05-21,2026-06-16,3,56,0,False
1355,William Graham,maryscott@example.net,Basic,9.99,2026-04-15,2026-04-21,3,92,0,False
2670,Rebecca Martinez,hallisabella@example.org,Basic,9.99,2025-08-11,2025-12-22,0,339,0,False
1682,Sandra Torres,ywalker@example.org,Basic,9.99,2024-10-30,2025-05-05,0,624,0,False
1973,Thomas Smith,jeremy65@example.com,Premium,19.99,2025-03-27,2026-05-25,1,476,0,False
1862,Rachel House,wilsonmichael@example.net,Premium,19.99,2024-12-02,2025-03-28,2,591,0,False
1926,Mrs. Stephanie Friedman,pbates@example.org,Premium,19.99,2024-12-10,2026-02-22,1,583,0,False
1209,Rachel Lopez,nancy04@example.net,Pro,39.99,2025-09-09,2026-06-23,2,310,0,False
1938,Gregory Myers,rosejustin@example.net,Pro,39.99,2026-04-22,2026-06-20,3,85,0,False
1140,Angela Bean,kmarshall@example.net,Pro,39.99,2025-05-25,2026-06-14,1,417,0,False
2487,Cynthia Fischer,matthew65@example.org,Premium,19.99,2025-06-24,2026-01-20,1,387,1,False
2383,Christopher Jackson,rodriguezbonnie@example.net,Pro,39.99,2025-11-17,2026-04-01,1,241,0,False
2359,William Miller,raymondpugh@example.net,Premium,19.99,2024-11-28,2026-04-11,0,595,1,False
2627,Amanda Lopez,andre55@example.com,Premium,19.99,2025-12-21,2025-12-22,2,207,1,False
2780,David Day,lloydmiranda@example.org,Basic,9.99,2024-12-07,2025-06-14,0,586,1,False
2586,Deborah Webb,robinsonrose@example.org,Basic,9.99,2026-04-23,2026-06-03,2,84,0,False
2226,Ashley Robinson,josegarcia@example.net,Premium,19.99,2025-08-30,2026-05-02,1,320,1,False
1711,Erik Price,carrolltracy@example.net,Pro,39.99,2025-11-06,2026-03-30,1,252,1,False
2309,Stephen Williams,gonzalezdarren@example.org,Premium,19.99,2025-06-13,2025-07-22,2,398,0,False
2004,Vincent Rosario,danielsloretta@example.net,Pro,39.99,2024-09-12,2024-12-14,2,672,1,False
2738,James Robinson,gyoung@example.net,Basic,9.99,2025-02-22,2025-10-18,1,509,1,False
1914,Michael Warren,jessica22@example.com,Pro,39.99,2024-11-22,2025-02-10,0,601,0,False
1010,Ann Williams,hernandezernest@example.net,Pro,39.99,2025-05-06,2025-06-02,1,436,1,False
2753,Michelle King,deborah49@example.com,Basic,9.99,2026-02-27,2026-05-22,1,139,1,False
2163,Diana Fleming,christopher38@example.com,Pro,39.99,2025-03-08,2025-09-19,0,495,0,False
1282,Martha Wright,colemichael@example.org,Premium,19.99,2025-05-18,2026-07-13,2,424,0,False
1810,Stacy Fitzgerald,clinejasmine@example.net,Basic,9.99,2025-09-29,2026-05-10,0,290,1,False
2696,Michelle Cobb,obrienjames@example.net,Pro,39.99,2024-09-16,2025-12-13,2,668,0,False
1291,Amber Sims,ksmith@example.com,Basic,9.99,2025-05-30,2026-07-12,0,412,0,False
1754,Michael Graham,wwilliams@example.net,Premium,19.99,2025-08-11,2026-01-13,1,339,0,False
1626,Tyler Baker,mjones@example.net,Premium,19.99,2025-04-15,2026-02-03,2,457,1,False
2000,Anna White,lisathompson@example.net,Pro,39.99,2025-06-23,2026-04-02,1,388,0,False
1916,Dr. Jessica Durham,oneillgabriel@example.com,Basic,9.99,2024-09-12,2024-12-04,0,672,1,False
1129,Ellen Morgan,whitedouglas@example.net,Premium,19.99,2025-04-21,2025-06-23,1,451,1,False
2846,Charles Chang,warroyo@example.net,Basic,9.99,2025-07-09,2026-06-18,1,372,0,False
1843,Cheryl Berry,michael79@example.com,Premium,19.99,2024-11-22,2025-02-12,1,601,1,False
1323,William Johnson,jbond@example.net,Basic,9.99,2025-08-04,2025-09-05,1,346,0,False
2128,Karen Roberts,haleytrevor@example.net,Premium,19.99,2025-01-23,2025-08-18,0,539,0,False
2919,Brandi Ibarra,shawn89@example.net,Basic,9.99,2026-02-16,2026-03-16,1,150,0,False
2436,Kimberly Gallagher,tbrooks@example.org,Basic,9.99,2025-04-15,2025-11-15,1,457,1,False
2931,Nicole Brown,andrewstheresa@example.net,Pro,39.99,2024-11-16,2025-08-24,2,607,0,False
2591,Julie Hernandez,terrywilliam@example.com,Premium,19.99,2025-12-16,,1,212,1,True
2617,Kathleen Carpenter,kimberly36@example.net,Basic,9.99,2025-12-05,2026-01-13,1,223,1,False
1695,Tamara Harris,jackbell@example.org,Premium,19.99,2024-10-24,2026-02-06,2,630,1,False
1215,Michele Collins,fowlershelia@example.com,Pro,39.99,2025-09-18,2025-11-22,2,301,1,False
2134,Patricia Fox,heidichapman@example.net,Pro,39.99,2025-03-15,2026-01-10,0,488,0,False
2125,Kelly Wright,wellsmarissa@example.com,Pro,39.99,2025-04-14,2026-06-12,1,458,0,False
2304,Heather Stevens,larsenmegan@example.net,Pro,39.99,2026-04-04,2026-06-19,1,103,0,False
1158,Jade Johnson DVM,lacey20@example.com,Premium,19.99,2026-04-18,2026-05-30,0,89,1,False
2131,William Howard,michaelmccarthy@example.com,Basic,9.99,2025-07-09,2025-09-11,2,372,1,False
2518,Tony Stanley,wolfekevin@example.com,Premium,19.99,2025-04-03,2025-08-23,3,469,1,False
2381,Natalie Huff,leslietorres@example.net,Basic,9.99,2024-09-16,2025-06-14,1,668,1,False
1841,Mary Smith,bmarshall@example.net,Premium,19.99,2025-09-21,2025-12-31,1,298,1,False
1634,Katherine Brown,victor70@example.org,Premium,19.99,2025-03-09,2025-08-22,1,494,1,False
1516,Ricardo Hunter,nicoleharvey@example.com,Premium,19.99,2026-01-09,2026-02-22,1,188,0,False
2992,Amanda Moss,singhsarah@example.org,Pro,39.99,2025-10-05,2026-04-28,0,284,1,False
2573,Jennifer Warren,kristin96@example.com,Pro,39.99,2025-07-16,2025-12-11,1,365,1,False
1597,Matthew Miller,mwilson@example.com,Basic,9.99,2025-02-27,2025-04-17,1,504,1,False
1195,Jesus Obrien,markaustin@example.org,Pro,39.99,2025-04-16,2026-01-22,1,456,0,False
2697,Chad Schneider DVM,khanmelissa@example.net,Premium,19.99,2024-09-06,2024-11-01,0,678,1,False
2261,Jennifer Jones,devinlopez@example.org,Basic,9.99,2025-02-11,2025-03-31,1,520,1,False
1410,Carrie Ochoa,hughescaroline@example.com,Premium,19.99,2025-07-02,2025-11-24,1,379,0,False
1096,Richard Baker,vsantos@example.net,Premium,19.99,2026-03-08,2026-04-26,2,130,0,False
1440,Aaron Sanchez,jenniferdavidson@example.com,Basic,9.99,2026-02-23,2026-03-14,1,143,1,False
2552,Tammy Mcdaniel,billkeller@example.org,Pro,39.99,2024-07-21,2025-03-22,0,725,0,False
1156,Belinda Miller,joshuawhitehead@example.org,Basic,9.99,2026-02-16,2026-03-01,0,150,0,False
1419,Sheila Greer,kari89@example.org,Premium,19.99,2026-01-09,2026-07-09,0,188,0,False
2866,Jason Abbott,cobbmary@example.net,Pro,39.99,2024-11-21,2025-07-16,0,602,1,False
1477,Susan Porter,jimmyallen@example.com,Pro,39.99,2024-12-06,2025-04-04,1,587,0,False
1668,Jill Torres,rachelparker@example.com,Pro,39.99,2024-12-20,2025-07-21,3,573,1,False
2553,Destiny Jordan,jeffreymunoz@example.com,Basic,9.99,2026-04-25,2026-05-23,1,82,1,False
2939,Steven Lewis,samuel83@example.com,Basic,9.99,2026-03-16,2026-04-03,2,122,0,False
2343,Cassandra Smith,donaldharrison@example.org,Pro,39.99,2024-08-26,2026-03-01,2,689,1,False
1447,David Barnett,paul70@example.org,Pro,39.99,2026-06-01,2026-06-15,2,45,0,False
1553,Cody Farmer,catherine93@example.net,Basic,9.99,2024-12-24,2026-01-19,1,569,0,False
1178,Charles Tyler,wardashley@example.com,Premium,19.99,2026-01-28,2026-05-01,0,169,1,False
1390,Joseph Harris,cphillips@example.net,Basic,9.99,2025-06-27,2025-09-14,0,384,0,False
1578,Tammy Mendoza,probles@example.org,Basic,9.99,2025-06-17,2026-02-19,1,394,0,False
2050,Amanda Reese,robertpayne@example.org,Premium,19.99,2025-09-08,2025-11-14,2,311,1,False
2765,Kenneth Powell,mirandawalker@example.net,Pro,39.99,2025-09-13,2026-04-11,3,306,1,False
2330,Justin Rodriguez,laurenmathis@example.org,Pro,39.99,2025-08-20,2026-01-21,2,330,0,False
2924,Felicia Matthews,tbrown@example.com,Pro,39.99,2025-12-01,2026-02-22,2,227,1,False
2358,Anna Hester,martinezjennifer@example.org,Pro,39.99,2026-03-18,2026-04-23,2,120,1,False
1820,Mark Harris,nathanielgalloway@example.org,Pro,39.99,2025-07-26,2025-12-23,0,355,0,False
2889,Sarah Jones,sherylmoore@example.net,Premium,19.99,2026-06-04,2026-06-15,0,42,0,False
2037,Scott Stark,scotthunt@example.net,Pro,39.99,2026-05-12,2026-06-05,0,65,0,False
2085,Tracy Martinez,sharon10@example.org,Basic,9.99,2024-08-17,2024-08-24,2,698,0,False
1664,Stephanie Hayes,lauren13@example.com,Pro,39.99,2024-09-14,2025-06-02,2,670,0,False
1142,Heather Jones,dhayes@example.com,Premium,19.99,2026-02-17,2026-02-28,1,149,1,False
2569,Jackie White,johnsmith@example.org,Basic,9.99,2026-01-02,2026-04-12,1,195,1,False
2824,Alexander Pruitt,gspencer@example.com,Premium,19.99,2025-04-20,2026-03-31,1,452,0,False
1864,Elijah Short,lbautista@example.net,Pro,39.99,2024-07-23,2025-11-07,0,723,0,False
1421,Beverly Silva,adam72@example.org,Premium,19.99,2024-10-30,2025-05-19,0,624,1,False
1636,Nicolas Burns,ruizsamantha@example.org,Basic,9.99,2024-12-31,2025-12-30,2,562,0,False
2456,Sharon Smith,doylematthew@example.net,Premium,19.99,2024-09-02,2025-10-04,1,682,0,False
1799,William Trujillo,michaelmitchell@example.net,Premium,19.99,2025-08-19,2025-10-04,0,331,0,False
2797,Dr. Bruce Barry DDS,ksmith@example.org,Premium,19.99,2025-05-19,2025-07-26,0,423,1,False
1615,Dr. Scott Cooper,coffeycaitlin@example.org,Basic,9.99,2026-02-21,2026-06-10,2,145,0,False
1294,Blake Wheeler,ssmith@example.com,Basic,9.99,2026-02-06,2026-07-14,0,160,0,False
1978,Michael Williams,russell90@example.com,Pro,39.99,2025-06-16,2025-10-05,0,395,1,False
1984,Anthony Garner,justinramirez@example.net,Basic,9.99,2024-09-23,2025-01-23,3,661,1,False
2971,Brian Rodriguez,xlewis@example.com,Pro,39.99,2025-08-04,2025-09-01,1,346,1,False
1088,Rebecca Mckinney,andrea86@example.org,Premium,19.99,2024-12-19,2026-04-15,2,574,1,False
1041,Jessica Joyce,cruzbarbara@example.com,Premium,19.99,2024-08-15,2025-06-16,1,700,0,False
2865,Amanda Weaver,clinesteven@example.net,Premium,19.99,2024-10-24,2025-04-13,1,630,0,False
2289,Brandon Wood,marnold@example.org,Pro,39.99,2025-05-31,2026-03-24,2,411,1,False
1131,Latoya Miller,moorekaren@example.org,Pro,39.99,2025-10-29,2026-01-07,1,260,1,False
2666,Joseph Cohen,wrodriguez@example.org,Premium,19.99,2024-12-10,2025-03-09,1,583,1,False
1409,April Fitzgerald,eroberson@example.net,Basic,9.99,2026-01-12,2026-06-29,0,185,0,False
2107,Brittany Jenkins,donnathomas@example.com,Premium,19.99,2024-08-05,2025-09-19,1,710,1,False
2921,Joel Rogers,teresa17@example.com,Pro,39.99,2025-05-30,2026-03-16,1,412,0,False
2662,Diamond Simmons,sarah78@example.net,Premium,19.99,2024-11-07,2026-02-05,1,616,0,False
2551,Isaiah Solis,williamschad@example.org,Pro,39.99,2025-08-02,2025-11-03,1,348,0,False
1164,David Sandoval,ingramjill@example.com,Premium,19.99,2024-10-16,2025-05-28,2,638,1,False
1724,Sarah Jenkins,waltersmeghan@example.com,Basic,9.99,2026-02-11,2026-05-22,2,155,1,False
1290,Drew Kelley,ashleewashington@example.com,Basic,9.99,2026-04-01,,3,106,1,True
2182,Barbara Merritt,brittany91@example.net,Pro,39.99,2024-08-15,2026-01-14,0,700,1,False
2588,Lynn Nguyen,elizabethconley@example.net,Pro,39.99,2025-07-14,2025-10-24,1,367,1,False
2965,Lisa Smith,susan75@example.net,Pro,39.99,2025-08-08,2026-07-09,4,342,1,False
2057,Craig Harrison,belllaura@example.com,Premium,19.99,2025-04-30,2026-04-27,2,442,0,False
2406,Carol Garcia,carrieosborn@example.com,Pro,39.99,2026-05-02,2026-07-10,1,75,1,False
1778,Debra Wong,nwilson@example.net,Premium,19.99,2025-03-14,,2,489,1,True
1839,Steve Steele,bryanlang@example.org,Pro,39.99,2025-02-11,2026-01-02,2,520,1,False
1348,Brittany Ward,qmiller@example.net,Premium,19.99,2025-09-08,2025-11-09,2,311,0,False
1571,Jacob Gray,changmegan@example.org,Basic,9.99,2025-02-04,2025-04-15,3,527,1,False
1917,Allen Young,gchambers@example.org,Premium,19.99,2024-08-26,2026-01-25,1,689,1,False
2029,Kathryn Edwards,iswanson@example.net,Pro,39.99,2025-10-30,2026-01-23,1,259,0,False
2984,Tony Johnson,meganharmon@example.com,Pro,39.99,2024-08-30,2025-05-22,2,685,1,False
2808,Brenda Wilson,wilsonpatrick@example.org,Premium,19.99,2024-10-13,2025-02-05,2,641,1,False
2644,Michelle Greer,gutierrezmatthew@example.com,Premium,19.99,2024-10-24,2026-01-23,0,630,1,False
2361,David Valentine,nicholasgarcia@example.org,Premium,19.99,2025-10-02,2026-06-05,1,287,0,False
2910,Sean Chapman,johnsonjames@example.org,Pro,39.99,2025-05-30,2026-04-04,1,412,1,False
1136,Erik Patterson,amckinney@example.com,Premium,19.99,2024-10-03,2024-10-16,1,651,0,False
1458,Sherry Schmidt,davisdonna@example.net,Premium,19.99,2025-07-27,2025-07-27,0,354,1,False
1375,Molly Hansen,staceylam@example.net,Pro,39.99,2024-09-15,2025-05-10,1,669,1,False
2386,Kelly Miller,scottwilliams@example.net,Pro,39.99,2024-10-31,2026-07-11,0,623,0,False
1333,Ryan Bruce,joelstewart@example.net,Premium,19.99,2025-11-15,2026-06-25,3,243,1,False
2350,Michelle Woods,davidrobertson@example.org,Premium,19.99,2024-12-19,2025-02-04,0,574,0,False
2596,Jeffrey Mosley,victoriasmith@example.org,Basic,9.99,2024-08-06,2025-02-28,0,709,1,False
2993,Michelle Barrett,mbaker@example.net,Premium,19.99,2025-03-09,2025-07-05,0,494,1,False
2843,Timothy Zuniga,younggabrielle@example.net,Pro,39.99,2025-08-19,2026-03-04,1,331,1,False
1816,Alexander Brown,jgarcia@example.com,Pro,39.99,2026-04-01,2026-04-28,2,106,0,False
2709,Todd Lewis,katrinaking@example.com,Basic,9.99,2025-03-21,2026-04-18,1,482,1,False
1605,Nathan Tucker,iproctor@example.org,Basic,9.99,2024-10-19,2026-03-14,1,635,0,False
2923,Brandon Marquez,bcase@example.com,Premium,19.99,2024-11-15,2025-02-08,0,608,0,False
1549,Joshua Clark,biancasutton@example.org,Basic,9.99,2026-03-10,,1,128,0,True
2055,Brandon Hood,bankschristina@example.com,Pro,39.99,2024-09-25,2026-02-01,0,659,0,False
1910,David Lane,alexanderwise@example.net,Basic,9.99,2025-11-25,2026-02-22,0,233,0,False
2860,Miss Carla Hoover,jenniferrodriguez@example.org,Basic,9.99,2025-06-12,2025-11-21,0,399,1,False
2165,Alan Smith,churchtimothy@example.net,Basic,9.99,2024-12-14,2025-01-16,0,579,1,False
1328,Lucas Jensen,victor87@example.org,Basic,9.99,2024-09-14,2025-05-28,0,670,0,False
2642,Laura Olsen,coffeyjohn@example.net,Pro,39.99,2024-08-12,2026-07-14,3,703,1,False
1318,Paul Carpenter,danafoster@example.net,Basic,9.99,2025-08-16,2026-01-08,0,334,0,False
2582,Sophia Blake,cgallagher@example.net,Basic,9.99,2026-01-11,2026-05-26,1,186,0,False
2403,Benjamin Jackson,nwhite@example.com,Pro,39.99,2024-09-20,2025-12-17,1,664,0,False
2793,Jason Jackson,oconnorlauren@example.net,Premium,19.99,2026-03-04,2026-03-14,2,134,1,False
1167,Robert Kennedy,mullinsjames@example.com,Pro,39.99,2026-03-10,2026-03-16,1,128,1,False
1012,Edward Moore,mckaynancy@example.com,Premium,19.99,2026-05-26,2026-07-03,1,51,0,False
2997,Jesse Matthews,jennifer53@example.com,Pro,39.99,2026-05-22,2026-06-15,1,55,0,False
1171,Sergio Gomez,yhill@example.org,Basic,9.99,2024-09-05,2025-11-11,2,679,1,False
1649,Oscar Kane,evance@example.com,Pro,39.99,2025-08-28,2025-09-14,0,322,1,False
2650,Mr. Casey Norman,jcruz@example.net,Pro,39.99,2025-10-07,2025-11-16,0,282,1,False
1260,Robert Villarreal,kevinmorrison@example.net,Pro,39.99,2024-12-02,2025-06-05,2,591,1,False
2837,Austin Ford,ajennings@example.com,Basic,9.99,2025-09-10,,0,309,0,True
2788,Richard Yoder,qmarshall@example.net,Premium,19.99,2026-05-27,2026-06-24,0,50,0,False
2459,Mario Lee,jeanettesimpson@example.net,Basic,9.99,2024-11-22,2025-05-14,1,601,0,False
1901,Blake Hardy,frank33@example.com,Premium,19.99,2024-11-15,2025-04-15,3,608,1,False
1258,Donald Evans,wardsheryl@example.net,Pro,39.99,2025-09-25,2026-03-18,2,294,0,False
1844,Cameron Silva,larry82@example.org,Pro,39.99,2025-06-08,2026-02-06,0,403,1,False
1138,Eric Morgan,kimberly18@example.net,Premium,19.99,2024-10-02,2025-08-30,1,652,0,False
1319,Cynthia Green,sara65@example.com,Basic,9.99,2025-05-27,2025-08-31,3,415,1,False
2974,Jaime Bender,znolan@example.net,Pro,39.99,2025-01-24,2026-06-25,1,538,0,False
2481,Stephen Mills,john66@example.net,Pro,39.99,2026-02-08,2026-02-09,2,158,1,False
2347,Susan Williams,ufarmer@example.net,Basic,9.99,2024-11-10,2025-01-10,1,613,0,False
1558,Margaret Padilla,meyershannon@example.org,Pro,39.99,2026-03-21,2026-04-18,2,117,1,False
1139,Hannah Luna,joelthomas@example.org,Premium,19.99,2024-11-13,2025-02-14,3,610,0,False
2975,Anthony Davis,garywebster@example.org,Basic,9.99,2024-07-15,2024-11-21,1,731,1,False
1531,Martin Johnson,dmiller@example.com,Basic,9.99,2025-03-15,2026-04-17,2,488,1,False
1224,William Davenport,goodsteven@example.net,Premium,19.99,2025-07-31,2026-02-02,0,350,1,False
1723,Taylor Barber,boydmichael@example.org,Pro,39.99,2024-12-30,2026-02-23,0,563,0,False
2776,Jeremy Evans,devonmccarthy@example.net,Basic,9.99,2025-03-08,2026-03-09,0,495,1,False
1325,Teresa Miller,samantha10@example.org,Pro,39.99,2024-11-30,2025-12-18,1,593,1,False
2305,Andrew Sims,william48@example.net,Pro,39.99,2026-02-27,2026-05-12,2,139,1,False
1714,Jamie Patterson,robert03@example.org,Basic,9.99,2024-12-26,2025-06-20,2,567,1,False
1846,Curtis Kerr,petersonelizabeth@example.net,Pro,39.99,2025-11-11,2026-03-06,2,247,1,False
1193,William Becker,andersoncolin@example.com,Pro,39.99,2026-01-22,2026-03-22,2,175,1,False
1573,Anita Ramsey,ronald54@example.net,Premium,19.99,2025-08-21,2026-03-14,0,329,1,False
1946,Mrs. Melissa Davis,patrickcooke@example.net,Basic,9.99,2025-05-14,2026-01-13,1,428,1,False
1503,Jesse Graves,blopez@example.org,Pro,39.99,2024-08-18,2025-08-25,2,697,1,False
2511,Shannon Weber,amber29@example.org,Premium,19.99,2026-05-30,,2,47,0,True
2475,David Wiggins,cynthia74@example.net,Premium,19.99,2025-03-10,2026-04-05,1,493,1,False
2849,Anna Wong,villawilliam@example.com,Premium,19.99,2025-10-30,2026-03-31,0,259,0,False
1003,Gabrielle Davis,howardmaurice@example.com,Basic,9.99,2026-01-30,2026-05-31,0,167,0,False
2189,Mary Thomas,andrearomero@example.org,Basic,9.99,2024-08-03,2026-05-07,1,712,0,False
1467,Daniel Miller,ramseysarah@example.com,Pro,39.99,2025-09-17,2026-02-21,1,302,1,False
1005,Patricia Galloway,michellejames@example.com,Premium,19.99,2025-10-02,2026-01-14,2,287,1,False
2420,Andrea Wilson,rachelfreeman@example.org,Basic,9.99,2025-07-25,2025-09-22,0,356,0,False
1547,Desiree Brown,natasha08@example.com,Premium,19.99,2024-12-19,2025-07-03,2,574,1,False
1228,Monique Flores,joel28@example.org,Premium,19.99,2025-04-30,2025-08-29,1,442,0,False
1542,Kevin Alvarado,scottbrian@example.org,Basic,9.99,2026-01-18,2026-05-08,3,179,0,False
1242,Mary Jensen,bhopkins@example.org,Pro,39.99,2025-07-22,2025-12-16,1,359,0,False
1898,Nicole Perez,matthew38@example.org,Basic,9.99,2026-04-10,2026-06-13,1,97,0,False
2173,Daniel Rivas,sandovaledward@example.net,Premium,19.99,2024-09-07,2024-10-29,3,677,1,False
2231,Sara Castro,qneal@example.net,Pro,39.99,2024-10-07,2026-05-12,4,647,0,False
2124,William Smith,mhanson@example.org,Premium,19.99,2024-08-30,2024-12-12,1,685,0,False
1842,Rachel Gibson,briana11@example.org,Basic,9.99,2025-09-04,2025-09-25,1,315,0,False
2468,Travis Marks,patrick26@example.com,Premium,19.99,2024-07-24,2026-02-15,0,722,0,False
2912,Amber Reynolds,fhenderson@example.org,Basic,9.99,2024-07-24,2025-11-03,3,722,1,False
1661,Andrea Fletcher,devonrogers@example.net,Basic,9.99,2024-10-02,2025-08-09,0,652,0,False
2251,Elizabeth Owens,karengonzales@example.net,Pro,39.99,2025-05-30,2026-01-22,0,412,1,False
1314,Marcus Marshall,xcuevas@example.org,Basic,9.99,2025-12-09,2026-04-07,1,219,0,False
1691,Eric Cox,mpreston@example.net,Pro,39.99,2025-12-31,2026-03-08,2,197,0,False
2556,Christopher Thompson,joshuasmith@example.net,Pro,39.99,2025-02-15,2025-12-11,0,516,0,False
1424,Erin Carter,wbarajas@example.net,Premium,19.99,2024-07-21,2025-11-17,0,725,0,False
1594,Diane Bailey,williamsullivan@example.net,Premium,19.99,2026-01-23,2026-03-20,0,174,1,False
2080,Megan Berry,bfleming@example.com,Premium,19.99,2026-02-04,2026-03-08,1,162,0,False
1622,Brian Griffin,jessicaking@example.org,Premium,19.99,2024-07-31,2024-10-04,2,715,0,False
2210,Rebecca Lee,kristen68@example.net,Basic,9.99,2024-07-31,,1,715,1,True
1227,Jennifer Young,karenparsons@example.org,Premium,19.99,2025-07-02,2025-10-19,0,379,0,False
2157,Juan Martinez,barryyoung@example.com,Basic,9.99,2025-10-12,2026-02-14,1,277,1,False
2375,Maria Garcia,wilsonkathryn@example.com,Basic,9.99,2025-08-25,2026-04-12,2,325,0,False
2137,Austin Salazar,johnsonkaren@example.com,Pro,39.99,2025-12-31,2026-04-29,1,197,0,False
1066,Leonard Gray,snydermark@example.com,Basic,9.99,2024-12-10,2026-03-20,2,583,0,False
1024,Richard Gibson,uhorton@example.net,Pro,39.99,2025-10-21,2026-02-28,1,268,0,False
1144,Marissa Morris,dmason@example.com,Premium,19.99,2024-09-25,2026-05-10,3,659,1,False
1536,Katherine Pearson,annshea@example.net,Basic,9.99,2025-01-03,2025-02-12,2,559,1,False
1811,Matthew Schneider,leechristine@example.net,Premium,19.99,2025-12-27,,1,201,0,True
2159,Scott Cruz Jr.,nicolaskeller@example.net,Basic,9.99,2024-08-20,2025-03-20,0,695,1,False
1085,Philip Johnson,edwardsmarcus@example.com,Premium,19.99,2026-03-12,,1,126,1,True
2376,Robin Higgins,reedkristin@example.com,Premium,19.99,2025-08-20,2026-02-08,2,330,1,False
2223,Austin Rowland,jacqueline31@example.net,Basic,9.99,2025-06-01,2025-07-09,1,410,1,False
2220,Jennifer Phillips,uforbes@example.net,Basic,9.99,2025-01-20,2025-07-13,0,542,1,False
2868,Jane Edwards,murphybrianna@example.com,Pro,39.99,2026-01-28,2026-02-05,0,169,1,False
2882,Ashley Chapman,folson@example.net,Pro,39.99,2024-10-12,2026-04-26,0,642,0,False
2418,Shawn Doyle,robert06@example.com,Basic,9.99,2025-04-04,2026-05-03,0,468,1,False
2616,Kimberly Lam,usmith@example.net,Basic,9.99,2026-01-17,2026-06-04,1,180,0,False
1362,John Black,lori82@example.org,Pro,39.99,2025-02-17,2025-11-04,1,514,0,False
2665,Shirley Evans,emoore@example.org,Premium,19.99,2025-06-11,2025-06-14,0,400,0,False
2192,Jeffrey Baker,victoriadennis@example.org,Premium,19.99,2026-05-23,2026-07-05,0,54,0,False
2026,Brian Miller,anthony42@example.net,Basic,9.99,2024-09-27,2025-02-13,3,657,1,False
2030,Kathy Shaw,andrewflynn@example.com,Pro,39.99,2025-08-29,2026-05-29,1,321,1,False
2258,James Ford,kathryndavis@example.org,Pro,39.99,2025-02-22,2026-06-13,0,509,0,False
2428,Joseph Montgomery,jennifermorris@example.org,Pro,39.99,2024-10-23,2024-12-27,0,631,1,False
2110,Ellen Williams DDS,mary16@example.com,Pro,39.99,2025-08-15,2026-05-07,1,335,0,False
1665,Tyler Jones,joshuaterry@example.com,Pro,39.99,2024-10-28,2025-03-04,1,626,0,False
1364,Thomas Bush,micheal78@example.com,Pro,39.99,2025-10-02,2025-11-06,2,287,0,False
1077,Juan Moore,mhayes@example.com,Pro,39.99,2025-02-03,2025-06-05,2,528,0,False
1027,Lauren Williams,barnesbrandy@example.net,Premium,19.99,2025-02-21,2025-07-03,0,510,1,False
2486,Amanda Hunt,tylermcintosh@example.org,Pro,39.99,2024-10-29,2025-09-20,2,625,0,False
1525,Lindsay Mahoney,andrea55@example.com,Basic,9.99,2025-12-31,2026-03-25,1,197,1,False
1055,Connie Robinson,ytucker@example.com,Basic,9.99,2025-10-26,2026-05-23,5,263,1,False
1638,Kurt Gilbert,brockronald@example.net,Premium,19.99,2025-11-01,2026-01-23,1,257,0,False
1302,William Jones,smithjason@example.org,Pro,39.99,2026-05-10,2026-06-05,0,67,0,False
1718,Jeffrey Crawford,pittmanamanda@example.com,Pro,39.99,2025-01-16,2025-06-27,0,546,0,False
1624,Kylie Coffey,dominguezjon@example.com,Premium,19.99,2025-10-20,2025-11-09,3,269,1,False
1007,Timothy Watts,gabriellecameron@example.org,Basic,9.99,2024-12-22,2025-01-09,0,571,1,False
1803,Samantha Thomas,toddellis@example.net,Basic,9.99,2025-07-09,2026-01-21,1,372,1,False
