customer_id,name,email,plan_type,monthly_charge,signup_date,last_login_date,support_tickets,tenure_days,churned
1126,Shane Pugh,uparrish@example.org,Basic ,9.99,2026-05-23,2026-06-24,3,54,0
2225,Lauren Torres,jvilla@example.net,Basic,9.99,2025-10-07,2025-12-03,0,282,1
2903,David Bradley,hernandezdaniel@example.net,PRO,39.99,2025-10-19,2026-03-02,1,270,0
2170,Damon Hudson,bjones@example.com,Premium ,19.99,2024-10-23,2025-05-17,3,631,1
2879,Bailey Hernandez,sylviayates@example.com,Basic ,9.99,2026-05-21,2026-06-16,3,56,0
1355,William Graham,maryscott@example.net,Basic ,9.99,2026-04-15,2026-04-21,3,92,0
2670,Rebecca Martinez,hallisabella@example.org,BASIC,9.99,2025-08-11,2025-12-22,0,339,0
1682,Sandra Torres,ywalker@example.org,Basic ,9.99,2024-10-30,2025-05-05,0,624,0
1973,Thomas Smith,jeremy65@example.com,Premium ,19.99,2025-03-27,2026-05-25,1,476,0
1862,Rachel House,wilsonmichael@example.net,PREM,19.99,2024-12-02,2025-03-28,2,591,0
1926,Mrs. Stephanie Friedman,pbates@example.org,Premiun,19.99,2024-12-10,2026-02-22,1,583,0
1209,Rachel Lopez,nancy04@example.net,Pro ,39.99,2025-09-09,2026-06-23,2,310,0
1938,Gregory Myers,rosejustin@example.net,PRO,39.99,2026-04-22,2026-06-20,3,85,0
1140,Angela Bean,kmarshall@example.net,Pro,39.99,2025-05-25,2026-06-14,1,417,0
2487,Cynthia Fischer,matthew65@example.org,Premiun,19.99,2025-06-24,2026-01-20,1,387,1
2383,Christopher Jackson,rodriguezbonnie@example.net,pro,39.99,2025-11-17,2026-04-01,1,241,0
2359,William Miller,raymondpugh@example.net,PREM,19.99,2024-11-28,2026-04-11,0,595,1
2627,Amanda Lopez,andre55@example.com,PREM,19.99,2025-12-21,2025-12-22,2,207,1
2780,David Day,lloydmiranda@example.org,basic,9.99,2024-12-07,2025-06-14,0,586,1
2586,Deborah Webb,robinsonrose@example.org,Basic,9.99,2026-04-23,2026-06-03,2,84,0
2226,Ashley Robinson,josegarcia@example.net,Premiun,19.99,2025-08-30,2026-05-02,1,320,1
1711,Erik Price,carrolltracy@example.net,pro,39.99,2025-11-06,2026-03-30,1,252,1
2309,Stephen Williams,gonzalezdarren@example.org,premium,19.99,2025-06-13,2025-07-22,2,398,0
2004,Vincent Rosario,danielsloretta@example.net,PRO,39.99,2024-09-12,2024-12-14,2,672,1
2738,James Robinson,gyoung@example.net,Basic,9.99,2025-02-22,2025-10-18,1,509,1
1907,Mrs. Stacey Riddle,cruzariel@example.org,BASIC,9.99,2025-12-31,2026-07-07,1,197,0
1914,Michael Warren,jessica22@example.com,Pro ,39.99,2024-11-22,2025-02-10,0,601,0
1010,Ann Williams,hernandezernest@example.net,Pro,39.99,2025-05-06,2025-06-02,1,436,1
2753,Michelle King,deborah49@example.com,basic,9.99,2026-02-27,2026-05-22,1,139,1
2163,Diana Fleming,christopher38@example.com,PRO,39.99,2025-03-08,2025-09-19,0,495,0
1282,Martha Wright,colemichael@example.org,Premium,19.99,2025-05-18,2026-07-13,2,424,0
1810,Stacy Fitzgerald,clinejasmine@example.net,basic,9.99,2025-09-29,2026-05-10,0,290,1
2696,Michelle Cobb,obrienjames@example.net,Pro ,39.99,2024-09-16,2025-12-13,2,668,0
1291,Amber Sims,ksmith@example.com,Basic ,9.99,2025-05-30,2026-07-12,0,412,0
1754,Michael Graham,wwilliams@example.net,Premium,19.99,2025-08-11,2026-01-13,1,339,0
1626,Tyler Baker,mjones@example.net,PREM,19.99,2025-04-15,2026-02-03,2,457,1
2000,Anna White,lisathompson@example.net,PRO,39.99,2025-06-23,2026-04-02,1,388,0
1916,Dr. Jessica Durham,oneillgabriel@example.com,BASIC,9.99,2024-09-12,2024-12-04,0,672,1
1129,Ellen Morgan,whitedouglas@example.net,premium,19.99,2025-04-21,2025-06-23,1,451,1
2846,Charles Chang,warroyo@example.net,Basic ,9.99,2025-07-09,2026-06-18,1,372,0
1843,Cheryl Berry,michael79@example.com,premium,19.99,2024-11-22,2025-02-12,1,601,1
1323,William Johnson,jbond@example.net,Basic,9.99,2025-08-04,2025-09-05,1,346,0
2128,Karen Roberts,haleytrevor@example.net,Premium ,19.99,2025-01-23,2025-08-18,0,539,0
2919,Brandi Ibarra,shawn89@example.net,Basic ,9.99,2026-02-16,2026-03-16,1,150,0
2436,Kimberly Gallagher,tbrooks@example.org,BASIC,9.99,2025-04-15,2025-11-15,1,457,1
2931,Nicole Brown,andrewstheresa@example.net,PRO,39.99,2024-11-16,2025-08-24,2,607,0
2591,Julie Hernandez,terrywilliam@example.com,Premium,19.99,2025-12-16,,1,212,1
2617,Kathleen Carpenter,kimberly36@example.net,Basic,9.99,2025-12-05,2026-01-13,1,223,1
1695,Tamara Harris,jackbell@example.org,Premiun,19.99,2024-10-24,2026-02-06,2,630,1
1215,Michele Collins,fowlershelia@example.com,pro,39.99,2025-09-18,2025-11-22,2,301,1
2134,Patricia Fox,heidichapman@example.net,Pro,39.99,2025-03-15,2026-01-10,0,488,0
2125,Kelly Wright,wellsmarissa@example.com,Pro ,39.99,2025-04-14,2026-06-12,1,458,0
2304,Heather Stevens,larsenmegan@example.net,pro,39.99,2026-04-04,2026-06-19,1,103,0
1158,Jade Johnson DVM,lacey20@example.com,Premium,19.99,2026-04-18,2026-05-30,0,89,1
2131,William Howard,michaelmccarthy@example.com,Basic,9.99,2025-07-09,2025-09-11,2,372,1
2518,Tony Stanley,wolfekevin@example.com,Premium,19.99,2025-04-03,2025-08-23,3,469,1
2381,Natalie Huff,leslietorres@example.net,Basic ,9.99,2024-09-16,2025-06-14,1,668,1
1841,Mary Smith,bmarshall@example.net,premium,19.99,2025-09-21,2025-12-31,1,298,1
1634,Katherine Brown,victor70@example.org,Premium ,19.99,2025-03-09,2025-08-22,1,494,1
1516,Ricardo Hunter,nicoleharvey@example.com,premium,19.99,2026-01-09,2026-02-22,1,188,0
2992,Amanda Moss,singhsarah@example.org,PRO,39.99,2025-10-05,2026-04-28,0,284,1
2573,Jennifer Warren,kristin96@example.com,Pro,39.99,2025-07-16,2025-12-11,1,365,1
1597,Matthew Miller,mwilson@example.com,Basic,9.99,2025-02-27,2025-04-17,1,504,1
1195,Jesus Obrien,markaustin@example.org,pro,39.99,2025-04-16,2026-01-22,1,456,0
2697,Chad Schneider DVM,khanmelissa@example.net,Premium,19.99,2024-09-06,2024-11-01,0,678,1
2261,Jennifer Jones,devinlopez@example.org,Basic ,9.99,2025-02-11,2025-03-31,1,520,1
1410,Carrie Ochoa,hughescaroline@example.com,Premiun,19.99,2025-07-02,2025-11-24,1,379,0
1096,Richard Baker,vsantos@example.net,premium,19.99,2026-03-08,2026-04-26,2,130,0
1440,Aaron Sanchez,jenniferdavidson@example.com,Basic ,9.99,2026-02-23,2026-03-14,1,143,1
2552,Tammy Mcdaniel,billkeller@example.org,pro,39.99,2024-07-21,2025-03-22,0,725,0
1156,Belinda Miller,joshuawhitehead@example.org,BASIC,9.99,2026-02-16,2026-03-01,0,150,0
1419,Sheila Greer,kari89@example.org,Premium ,19.99,2026-01-09,2026-07-09,0,188,0
2866,Jason Abbott,cobbmary@example.net,Pro ,39.99,2024-11-21,2025-07-16,0,602,1
1477,Susan Porter,jimmyallen@example.com,pro,39.99,2024-12-06,2025-04-04,1,587,0
2922,Brenda Phillips,kristendavis@example.net,PRO,39.99,2026-01-24,2026-05-15,0,173,1
1668,Jill Torres,rachelparker@example.com,pro,39.99,2024-12-20,2025-07-21,3,573,1
2553,Destiny Jordan,jeffreymunoz@example.com,Basic,9.99,2026-04-25,2026-05-23,1,82,1
2939,Steven Lewis,samuel83@example.com,Basic,9.99,2026-03-16,2026-04-03,2,122,0
2343,Cassandra Smith,donaldharrison@example.org,PRO,39.99,2024-08-26,2026-03-01,2,689,1
1447,David Barnett,paul70@example.org,Pro,39.99,2026-06-01,2026-06-15,2,45,0
1553,Cody Farmer,catherine93@example.net,basic,9.99,2024-12-24,2026-01-19,1,569,0
1178,Charles Tyler,wardashley@example.com,Premium,19.99,2026-01-28,2026-05-01,0,169,1
1390,Joseph Harris,cphillips@example.net,Basic,9.99,2025-06-27,2025-09-14,0,384,0
1578,Tammy Mendoza,probles@example.org,Basic,9.99,2025-06-17,2026-02-19,1,394,0
2050,Amanda Reese,robertpayne@example.org,Premiun,19.99,2025-09-08,2025-11-14,2,311,1
2765,Kenneth Powell,mirandawalker@example.net,Pro ,39.99,2025-09-13,2026-04-11,3,306,1
2330,Justin Rodriguez,laurenmathis@example.org,PRO,39.99,2025-08-20,2026-01-21,2,330,0
2924,Felicia Matthews,tbrown@example.com,pro,39.99,2025-12-01,2026-02-22,2,227,1
2358,Anna Hester,martinezjennifer@example.org,Pro,39.99,2026-03-18,2026-04-23,2,120,1
1820,Mark Harris,nathanielgalloway@example.org,Pro ,39.99,2025-07-26,2025-12-23,0,355,0
2889,Sarah Jones,sherylmoore@example.net,premium,19.99,2026-06-04,2026-06-15,0,42,0
2037,Scott Stark,scotthunt@example.net,Pro,39.99,2026-05-12,2026-06-05,0,65,0
2085,Tracy Martinez,sharon10@example.org,basic,9.99,2024-08-17,2024-08-24,2,698,0
1664,Stephanie Hayes,lauren13@example.com,Pro ,39.99,2024-09-14,2025-06-02,2,670,0
1142,Heather Jones,dhayes@example.com,premium,19.99,2026-02-17,2026-02-28,1,149,1
2569,Jackie White,johnsmith@example.org,Basic,9.99,2026-01-02,2026-04-12,1,195,1
2824,Alexander Pruitt,gspencer@example.com,Premium ,19.99,2025-04-20,2026-03-31,1,452,0
1864,Elijah Short,lbautista@example.net,Pro,39.99,2024-07-23,2025-11-07,0,723,0
1421,Beverly Silva,adam72@example.org,Premium,19.99,2024-10-30,2025-05-19,0,624,1
1636,Nicolas Burns,ruizsamantha@example.org,basic,9.99,2024-12-31,2025-12-30,2,562,0
2456,Sharon Smith,doylematthew@example.net,Premium ,19.99,2024-09-02,2025-10-04,1,682,0
1799,William Trujillo,michaelmitchell@example.net,Premium ,19.99,2025-08-19,2025-10-04,0,331,0
2797,Dr. Bruce Barry DDS,ksmith@example.org,premium,19.99,2025-05-19,2025-07-26,0,423,1
1615,Dr. Scott Cooper,coffeycaitlin@example.org,Basic,9.99,2026-02-21,2026-06-10,2,145,0
1294,Blake Wheeler,ssmith@example.com,BASIC,9.99,2026-02-06,2026-07-14,0,160,0
1978,Michael Williams,russell90@example.com,Pro ,39.99,2025-06-16,2025-10-05,0,395,1
1984,Anthony Garner,justinramirez@example.net,basic,9.99,2024-09-23,2025-01-23,3,661,1
2971,Brian Rodriguez,xlewis@example.com,Pro ,39.99,2025-08-04,2025-09-01,1,346,1
1088,Rebecca Mckinney,andrea86@example.org,Premium,19.99,2024-12-19,2026-04-15,2,574,1
1041,Jessica Joyce,cruzbarbara@example.com,premium,19.99,2024-08-15,2025-06-16,1,700,0
2865,Amanda Weaver,clinesteven@example.net,PREM,19.99,2024-10-24,2025-04-13,1,630,0
2289,Brandon Wood,marnold@example.org,Pro ,39.99,2025-05-31,2026-03-24,2,411,1
1131,Latoya Miller,moorekaren@example.org,pro,39.99,2025-10-29,2026-01-07,1,260,1
2666,Joseph Cohen,wrodriguez@example.org,Premium ,19.99,2024-12-10,2025-03-09,1,583,1
1409,April Fitzgerald,eroberson@example.net,BASIC,9.99,2026-01-12,2026-06-29,0,185,0
2107,Brittany Jenkins,donnathomas@example.com,premium,19.99,2024-08-05,2025-09-19,1,710,1
2921,Joel Rogers,teresa17@example.com,PRO,39.99,2025-05-30,2026-03-16,1,412,0
2662,Diamond Simmons,sarah78@example.net,premium,19.99,2024-11-07,2026-02-05,1,616,0
2551,Isaiah Solis,williamschad@example.org,Pro ,39.99,2025-08-02,2025-11-03,1,348,0
1164,David Sandoval,ingramjill@example.com,Premium ,19.99,2024-10-16,2025-05-28,2,638,1
1724,Sarah Jenkins,waltersmeghan@example.com,Basic ,9.99,2026-02-11,2026-05-22,2,155,1
1290,Drew Kelley,ashleewashington@example.com,BASIC,9.99,2026-04-01,,3,106,1
2182,Barbara Merritt,brittany91@example.net,Pro,39.99,2024-08-15,2026-01-14,0,700,1
2588,Lynn Nguyen,elizabethconley@example.net,Pro ,39.99,2025-07-14,2025-10-24,1,367,1
2965,Lisa Smith,susan75@example.net,PRO,39.99,2025-08-08,2026-07-09,4,342,1
2057,Craig Harrison,belllaura@example.com,premium,19.99,2025-04-30,2026-04-27,2,442,0
2406,Carol Garcia,carrieosborn@example.com,PRO,39.99,2026-05-02,2026-07-10,1,75,1
1778,Debra Wong,nwilson@example.net,Premium ,19.99,2025-03-14,,2,489,1
1839,Steve Steele,bryanlang@example.org,PRO,39.99,2025-02-11,2026-01-02,2,520,1
1348,Brittany Ward,qmiller@example.net,PREM,19.99,2025-09-08,2025-11-09,2,311,0
1275,Hannah Bruce,lisamccarthy@example.com,Premiun,19.99,2026-04-19,2026-06-09,0,88,0
1571,Jacob Gray,changmegan@example.org,Basic,9.99,2025-02-04,2025-04-15,3,527,1
1917,Allen Young,gchambers@example.org,premium,19.99,2024-08-26,2026-01-25,1,689,1
2029,Kathryn Edwards,iswanson@example.net,Pro ,39.99,2025-10-30,2026-01-23,1,259,0
2984,Tony Johnson,meganharmon@example.com,pro,39.99,2024-08-30,2025-05-22,2,685,1
2808,Brenda Wilson,wilsonpatrick@example.org,premium,19.99,2024-10-13,2025-02-05,2,641,1
2644,Michelle Greer,gutierrezmatthew@example.com,Premium,19.99,2024-10-24,2026-01-23,0,630,1
2361,David Valentine,nicholasgarcia@example.org,Premiun,19.99,2025-10-02,2026-06-05,1,287,0
2910,Sean Chapman,johnsonjames@example.org,PRO,39.99,2025-05-30,2026-04-04,1,412,1
1136,Erik Patterson,amckinney@example.com,Premiun,19.99,2024-10-03,2024-10-16,1,651,0
1458,Sherry Schmidt,davisdonna@example.net,premium,19.99,2025-07-27,2025-07-27,0,354,1
1375,Molly Hansen,staceylam@example.net,Pro ,39.99,2024-09-15,2025-05-10,1,669,1
2386,Kelly Miller,scottwilliams@example.net,Pro,39.99,2024-10-31,2026-07-11,0,623,0
1333,Ryan Bruce,joelstewart@example.net,Premium,19.99,2025-11-15,2026-06-25,3,243,1
2350,Michelle Woods,davidrobertson@example.org,Premium,19.99,2024-12-19,2025-02-04,0,574,0
2596,Jeffrey Mosley,victoriasmith@example.org,Basic,9.99,2024-08-06,2025-02-28,0,709,1
2993,Michelle Barrett,mbaker@example.net,premium,19.99,2025-03-09,2025-07-05,0,494,1
2843,Timothy Zuniga,younggabrielle@example.net,pro,39.99,2025-08-19,2026-03-04,1,331,1
2118,Kathy Jennings,taylor67@example.com,Basic,9.99,2026-05-19,2026-06-14,2,58,0
1816,Alexander Brown,jgarcia@example.com,PRO,39.99,2026-04-01,2026-04-28,2,106,0
2709,Todd Lewis,katrinaking@example.com,Basic,9.99,2025-03-21,2026-04-18,1,482,1
1605,Nathan Tucker,iproctor@example.org,basic,9.99,2024-10-19,2026-03-14,1,635,0
2923,Brandon Marquez,bcase@example.com,Premium,19.99,2024-11-15,2025-02-08,0,608,0
1549,Joshua Clark,biancasutton@example.org,Basic,9.99,2026-03-10,,1,128,0
2055,Brandon Hood,bankschristina@example.com,Pro ,39.99,2024-09-25,2026-02-01,0,659,0
1910,David Lane,alexanderwise@example.net,Basic ,9.99,2025-11-25,2026-02-22,0,233,0
2289,Brandon Wood,marnold@example.org,Pro ,39.99,2025-05-31,2026-03-24,2,411,1
2860,Miss Carla Hoover,jenniferrodriguez@example.org,Basic,9.99,2025-06-12,2025-11-21,0,399,1
2165,Alan Smith,churchtimothy@example.net,Basic,9.99,2024-12-14,2025-01-16,0,579,1
1328,Lucas Jensen,victor87@example.org,BASIC,9.99,2024-09-14,2025-05-28,0,670,0
2642,Laura Olsen,coffeyjohn@example.net,pro,39.99,2024-08-12,2026-07-14,3,703,1
1318,Paul Carpenter,danafoster@example.net,Basic ,9.99,2025-08-16,2026-01-08,0,334,0
2582,Sophia Blake,cgallagher@example.net,BASIC,9.99,2026-01-11,2026-05-26,1,186,0
2403,Benjamin Jackson,nwhite@example.com,pro,39.99,2024-09-20,2025-12-17,1,664,0
2793,Jason Jackson,oconnorlauren@example.net,Premium ,19.99,2026-03-04,2026-03-14,2,134,1
1167,Robert Kennedy,mullinsjames@example.com,PRO,39.99,2026-03-10,2026-03-16,1,128,1
1012,Edward Moore,mckaynancy@example.com,Premium ,19.99,2026-05-26,2026-07-03,1,51,0
2997,Jesse Matthews,jennifer53@example.com,PRO,39.99,2026-05-22,2026-06-15,1,55,0
1171,Sergio Gomez,yhill@example.org,Basic ,9.99,2024-09-05,2025-11-11,2,679,1
1649,Oscar Kane,evance@example.com,pro,39.99,2025-08-28,2025-09-14,0,322,1
2650,Mr. Casey Norman,jcruz@example.net,Pro ,39.99,2025-10-07,2025-11-16,0,282,1
1260,Robert Villarreal,kevinmorrison@example.net,Pro,39.99,2024-12-02,2025-06-05,2,591,1
2837,Austin Ford,ajennings@example.com,BASIC,9.99,2025-09-10,,0,309,0
2788,Richard Yoder,qmarshall@example.net,Premiun,19.99,2026-05-27,2026-06-24,0,50,0
2459,Mario Lee,jeanettesimpson@example.net,BASIC,9.99,2024-11-22,2025-05-14,1,601,0
1901,Blake Hardy,frank33@example.com,Premiun,19.99,2024-11-15,2025-04-15,3,608,1
1258,Donald Evans,wardsheryl@example.net,pro,39.99,2025-09-25,2026-03-18,2,294,0
1844,Cameron Silva,larry82@example.org,PRO,39.99,2025-06-08,2026-02-06,0,403,1
1138,Eric Morgan,kimberly18@example.net,Premium,19.99,2024-10-02,2025-08-30,1,652,0
1319,Cynthia Green,sara65@example.com,Basic,9.99,2025-05-27,2025-08-31,3,415,1
2974,Jaime Bender,znolan@example.net,PRO,39.99,2025-01-24,2026-06-25,1,538,0
2481,Stephen Mills,john66@example.net,Pro,39.99,2026-02-08,2026-02-09,2,158,1
2347,Susan Williams,ufarmer@example.net,Basic ,9.99,2024-11-10,2025-01-10,1,613,0
1558,Margaret Padilla,meyershannon@example.org,pro,39.99,2026-03-21,2026-04-18,2,117,1
1139,Hannah Luna,joelthomas@example.org,premium,19.99,2024-11-13,2025-02-14,3,610,0
2975,Anthony Davis,garywebster@example.org,basic,9.99,2024-07-15,2024-11-21,1,731,1
1531,Martin Johnson,dmiller@example.com,Basic,9.99,2025-03-15,2026-04-17,2,488,1
1224,William Davenport,goodsteven@example.net,PREM,19.99,2025-07-31,2026-02-02,0,350,1
1723,Taylor Barber,boydmichael@example.org,PRO,39.99,2024-12-30,2026-02-23,0,563,0
2776,Jeremy Evans,devonmccarthy@example.net,BASIC,9.99,2025-03-08,2026-03-09,0,495,1
1325,Teresa Miller,samantha10@example.org,Pro,39.99,2024-11-30,2025-12-18,1,593,1
2305,Andrew Sims,william48@example.net,pro,39.99,2026-02-27,2026-05-12,2,139,1
1714,Jamie Patterson,robert03@example.org,Basic,9.99,2024-12-26,2025-06-20,2,567,1
1846,Curtis Kerr,petersonelizabeth@example.net,PRO,39.99,2025-11-11,2026-03-06,2,247,1
1193,William Becker,andersoncolin@example.com,Pro ,39.99,2026-01-22,2026-03-22,2,175,1
1573,Anita Ramsey,ronald54@example.net,PREM,19.99,2025-08-21,2026-03-14,0,329,1
1946,Mrs. Melissa Davis,patrickcooke@example.net,Basic,9.99,2025-05-14,2026-01-13,1,428,1
1503,Jesse Graves,blopez@example.org,pro,39.99,2024-08-18,2025-08-25,2,697,1
2511,Shannon Weber,amber29@example.org,premium,19.99,2026-05-30,,2,47,0
2475,David Wiggins,cynthia74@example.net,PREM,19.99,2025-03-10,2026-04-05,1,493,1
2849,Anna Wong,villawilliam@example.com,PREM,19.99,2025-10-30,2026-03-31,0,259,0
1003,Gabrielle Davis,howardmaurice@example.com,basic,9.99,2026-01-30,2026-05-31,0,167,0
2189,Mary Thomas,andrearomero@example.org,basic,9.99,2024-08-03,2026-05-07,1,712,0
1467,Daniel Miller,ramseysarah@example.com,Pro ,39.99,2025-09-17,2026-02-21,1,302,1
1005,Patricia Galloway,michellejames@example.com,premium,19.99,2025-10-02,2026-01-14,2,287,1
2420,Andrea Wilson,rachelfreeman@example.org,Basic,9.99,2025-07-25,2025-09-22,0,356,0
1547,Desiree Brown,natasha08@example.com,Premium ,19.99,2024-12-19,2025-07-03,2,574,1
1228,Monique Flores,joel28@example.org,Premiun,19.99,2025-04-30,2025-08-29,1,442,0
1542,Kevin Alvarado,scottbrian@example.org,Basic ,9.99,2026-01-18,2026-05-08,3,179,0
1242,Mary Jensen,bhopkins@example.org,Pro,39.99,2025-07-22,2025-12-16,1,359,0
1898,Nicole Perez,matthew38@example.org,Basic,9.99,2026-04-10,2026-06-13,1,97,0
2173,Daniel Rivas,sandovaledward@example.net,PREM,19.99,2024-09-07,2024-10-29,3,677,1
2231,Sara Castro,qneal@example.net,pro,39.99,2024-10-07,2026-05-12,4,647,0
2124,William Smith,mhanson@example.org,PREM,19.99,2024-08-30,2024-12-12,1,685,0
1842,Rachel Gibson,briana11@example.org,BASIC,9.99,2025-09-04,2025-09-25,1,315,0
2468,Travis Marks,patrick26@example.com,premium,19.99,2024-07-24,2026-02-15,0,722,0
2912,Amber Reynolds,fhenderson@example.org,basic,9.99,2024-07-24,2025-11-03,3,722,1
1124,Brandon Simmons,nicholas27@example.org,PRO,39.99,2024-09-16,2024-11-12,4,668,1
1661,Andrea Fletcher,devonrogers@example.net,basic,9.99,2024-10-02,2025-08-09,0,652,0
2251,Elizabeth Owens,karengonzales@example.net,pro,39.99,2025-05-30,2026-01-22,0,412,1
1314,Marcus Marshall,xcuevas@example.org,Basic ,9.99,2025-12-09,2026-04-07,1,219,0
1691,Eric Cox,mpreston@example.net,Pro,39.99,2025-12-31,2026-03-08,2,197,0
2556,Christopher Thompson,joshuasmith@example.net,Pro,39.99,2025-02-15,2025-12-11,0,516,0
1424,Erin Carter,wbarajas@example.net,Premiun,19.99,2024-07-21,2025-11-17,0,725,0
1594,Diane Bailey,williamsullivan@example.net,Premium,19.99,2026-01-23,2026-03-20,0,174,1
2080,Megan Berry,bfleming@example.com,PREM,19.99,2026-02-04,2026-03-08,1,162,0
1622,Brian Griffin,jessicaking@example.org,Premiun,19.99,2024-07-31,2024-10-04,2,715,0
2210,Rebecca Lee,kristen68@example.net,BASIC,9.99,2024-07-31,,1,715,1
2080,Megan Berry,bfleming@example.com,PREM,19.99,2026-02-04,2026-03-08,1,162,0
1227,Jennifer Young,karenparsons@example.org,PREM,19.99,2025-07-02,2025-10-19,0,379,0
2157,Juan Martinez,barryyoung@example.com,Basic ,9.99,2025-10-12,2026-02-14,1,277,1
2375,Maria Garcia,wilsonkathryn@example.com,Basic ,9.99,2025-08-25,2026-04-12,2,325,0
2137,Austin Salazar,johnsonkaren@example.com,pro,39.99,2025-12-31,2026-04-29,1,197,0
1066,Leonard Gray,snydermark@example.com,Basic,9.99,2024-12-10,2026-03-20,2,583,0
1024,Richard Gibson,uhorton@example.net,Pro ,39.99,2025-10-21,2026-02-28,1,268,0
1144,Marissa Morris,dmason@example.com,PREM,19.99,2024-09-25,2026-05-10,3,659,1
1536,Katherine Pearson,annshea@example.net,Basic ,9.99,2025-01-03,2025-02-12,2,559,1
1811,Matthew Schneider,leechristine@example.net,Premium,19.99,2025-12-27,,1,201,0
2159,Scott Cruz Jr.,nicolaskeller@example.net,BASIC,9.99,2024-08-20,2025-03-20,0,695,1
1085,Philip Johnson,edwardsmarcus@example.com,Premium ,19.99,2026-03-12,,1,126,1
2376,Robin Higgins,reedkristin@example.com,Premiun,19.99,2025-08-20,2026-02-08,2,330,1
2223,Austin Rowland,jacqueline31@example.net,basic,9.99,2025-06-01,2025-07-09,1,410,1
2220,Jennifer Phillips,uforbes@example.net,BASIC,9.99,2025-01-20,2025-07-13,0,542,1
2868,Jane Edwards,murphybrianna@example.com,PRO,39.99,2026-01-28,2026-02-05,0,169,1
2882,Ashley Chapman,folson@example.net,Pro ,39.99,2024-10-12,2026-04-26,0,642,0
2418,Shawn Doyle,robert06@example.com,basic,9.99,2025-04-04,2026-05-03,0,468,1
2616,Kimberly Lam,usmith@example.net,Basic,9.99,2026-01-17,2026-06-04,1,180,0
1362,John Black,lori82@example.org,pro,39.99,2025-02-17,2025-11-04,1,514,0
2665,Shirley Evans,emoore@example.org,Premiun,19.99,2025-06-11,2025-06-14,0,400,0
2192,Jeffrey Baker,victoriadennis@example.org,PREM,19.99,2026-05-23,2026-07-05,0,54,0
2026,Brian Miller,anthony42@example.net,Basic ,9.99,2024-09-27,2025-02-13,3,657,1
2030,Kathy Shaw,andrewflynn@example.com,Pro,39.99,2025-08-29,2026-05-29,1,321,1
2258,James Ford,kathryndavis@example.org,PRO,39.99,2025-02-22,2026-06-13,0,509,0
2428,Joseph Montgomery,jennifermorris@example.org,PRO,39.99,2024-10-23,2024-12-27,0,631,1
2110,Ellen Williams DDS,mary16@example.com,Pro,39.99,2025-08-15,2026-05-07,1,335,0
1665,Tyler Jones,joshuaterry@example.com,Pro ,39.99,2024-10-28,2025-03-04,1,626,0
1364,Thomas Bush,micheal78@example.com,Pro ,39.99,2025-10-02,2025-11-06,2,287,0
1077,Juan Moore,mhayes@example.com,Pro,39.99,2025-02-03,2025-06-05,2,528,0
1027,Lauren Williams,barnesbrandy@example.net,Premium ,19.99,2025-02-21,2025-07-03,0,510,1
2486,Amanda Hunt,tylermcintosh@example.org,PRO,39.99,2024-10-29,2025-09-20,2,625,0
1525,Lindsay Mahoney,andrea55@example.com,Basic ,9.99,2025-12-31,2026-03-25,1,197,1
2646,Brianna Price,mollyhodge@example.net,BASIC,9.99,2024-12-31,2025-10-01,0,562,0
1055,Connie Robinson,ytucker@example.com,Basic ,9.99,2025-10-26,2026-05-23,5,263,1
1638,Kurt Gilbert,brockronald@example.net,Premium,19.99,2025-11-01,2026-01-23,1,257,0
1302,William Jones,smithjason@example.org,pro,39.99,2026-05-10,2026-06-05,0,67,0
1718,Jeffrey Crawford,pittmanamanda@example.com,pro,39.99,2025-01-16,2025-06-27,0,546,0
1624,Kylie Coffey,dominguezjon@example.com,premium,19.99,2025-10-20,2025-11-09,3,269,1
1007,Timothy Watts,gabriellecameron@example.org,basic,9.99,2024-12-22,2025-01-09,0,571,1
1803,Samantha Thomas,toddellis@example.net,basic,9.99,2025-07-09,2026-01-21,1,372,1
2049,Jennifer Meyer,mcneilsherry@example.org,Pro,39.99,2025-10-02,2026-04-03,0,287,0
1336,Tamara Richard,brian29@example.net,premium,19.99,2026-04-18,2026-06-25,2,89,0
1047,William Carr,gibsonolivia@example.net,Premium,19.99,2024-11-28,2026-01-16,0,595,1
2532,Craig Keller,angela71@example.net,Pro,39.99,2024-11-21,2025-07-27,0,602,0
1106,Jacob Anderson,mark62@example.org,PRO,39.99,2024-10-15,2025-09-24,1,639,0
1349,Christopher Carter,wellsdarrell@example.com,Premium ,19.99,2025-06-09,2026-06-03,2,402,0
2079,Austin Campbell,alisongarcia@example.com,premium,19.99,2025-11-28,2026-07-03,0,230,0
1238,Christian Rivera,phudson@example.com,Premium ,19.99,2025-08-04,2026-06-26,0,346,0
1213,Franklin Wright,patrick74@example.com,Premium,19.99,2025-02-11,2026-02-21,0,520,1
2512,Samantha Sanders,ggilmore@example.net,basic,9.99,2024-08-13,2024-10-24,3,702,1
2178,Danielle Blankenship,catherineflynn@example.com,Premiun,19.99,2025-02-19,2025-04-01,3,512,0
1793,Amy Welch,robert84@example.net,premium,19.99,2025-12-16,2026-06-26,3,212,0
2096,Heather Wilson,gomezjason@example.com,Basic ,9.99,2025-07-01,2026-01-10,2,380,0
2432,Dustin Simon,kkidd@example.com,Basic,9.99,2025-12-15,2026-03-16,2,213,0
